session_id,session_id,site0,site1,site2,site3,site4,site5,site6,site7,site8,site9,user_id
2343,2344,105,41,185,41,156,41,82,633,1721,17,39
2344,2345,233,18,1721,633,1721,233,18,633,17,743,39
2345,2346,633,357,287,6,116,18,633,233,17,1721,39
2346,2347,550,357,1724,743,692,431,95,97,2,3,39
2347,2348,4,21,10,27,156,67,107,41,185,52,39
2348,2349,306,41,52,207,15,72,82,85,67,41,39
2349,2350,185,41,85,989,187,82,989,39,99,70,39
2350,2351,70,989,341,159,989,70,24,37,24,70,39
2351,2352,287,989,45,45,70,989,989,2,1172,4124,39
2352,2353,15,3155,1172,1172,536,423,15,3,1389,5,39
2353,2354,1172,70,95,1172,97,6,156,70,213,2,39
2354,2355,3,80,227,85,1731,2,1731,1731,1731,1731,39
2355,2356,80,80,264,264,264,39,52,3,2,910,39
2356,2357,227,403,116,116,487,99,116,156,403,156,39
2357,2358,156,95,304,116,304,99,2,15,137,113,39
2358,2359,304,2,3,314,116,24,37,24,304,116,39
2359,2360,15,15,15,2,21,10,27,1339,6,9,39
2360,2361,123,77,304,3,51,539,1733,304,51,95,39
2361,2362,304,287,99,1081,9,487,116,227,116,403,39
2362,2363,156,539,1733,123,95,449,449,304,304,15,39
2363,2364,15,227,304,51,116,107,325,3,30,10,39
2364,2365,6,33,37,24,15,72,116,6,116,227,39
2365,2366,304,403,116,227,116,304,801,5,339,5,39
2366,2367,450,747,38,15,260,113,509,450,747,339,39
2367,2368,339,5,5,509,339,306,339,339,339,339,39
2368,2369,339,339,339,339,339,204,5,44,339,18,39
2369,2370,5,17,509,204,5,514,570,204,116,339,39
2370,2371,339,50,950,50,31,34,44,680,475,685,39
2371,2372,50,34,34,50,18,17,131,34,50,265,39
2372,2373,475,356,475,18,17,50,34,131,50,34,39
2373,2374,265,5,50,34,131,50,50,34,273,131,39
2374,2375,50,4094,620,34,34,878,34,352,352,1239,39
2375,2376,34,34,34,34,34,34,34,34,34,34,39
2376,2377,34,50,50,34,50,50,34,273,131,5,39
2377,2378,34,34,34,50,356,265,34,131,50,50,39
2378,2379,273,34,34,50,10,6,50,34,273,5,39
2379,2380,50,34,50,34,131,5,37,24,24,50,39
2380,2381,34,50,34,131,475,34,265,50,44,17,39
2381,2382,475,327,50,18,327,327,50,5,131,273,39
2382,2383,327,50,34,327,327,327,34,5,34,34,39
2383,2384,34,34,34,34,34,34,5,34,5,34,39
2384,2385,34,34,50,5,15,5,5,116,5,5,39
2385,2386,5,5,2,63,54,54,142,54,63,86,39
2386,2387,154,154,31,698,1833,1370,1797,828,724,1050,39
2387,2388,154,945,970,894,485,322,154,322,154,116,39
2388,2389,154,154,3,154,2,322,154,1772,1370,154,39
2389,2390,2702,2576,2710,698,485,13,154,322,154,1506,39
2390,2391,154,154,322,1506,154,1506,322,1506,154,154,39
2391,2392,698,154,322,154,322,4760,698,154,698,154,39
2392,2393,322,154,322,154,154,154,322,154,154,154,39
2393,2394,4119,1734,1817,18,44,2641,17,1734,22,1817,39
2394,2395,107,107,5,1734,85,2704,20,2704,1495,319,39
2395,2396,319,319,205,319,205,85,80,205,205,205,39
2396,2397,205,116,6,10,205,205,205,205,205,205,39
2397,2398,319,319,205,116,6,304,66,49,49,66,39
2398,2399,49,66,49,66,49,66,116,4121,4,116,39
2399,2400,24,37,2,3,15,116,107,304,116,3,39
2400,2401,10,27,4,21,116,486,4153,766,486,486,39
2401,2402,116,699,3,409,486,486,486,486,116,699,39
2402,2403,116,486,486,486,116,24,37,486,486,227,39
2403,2404,486,486,486,486,486,486,486,486,486,486,39
2404,2405,486,486,486,116,15,72,2,1915,22,2712,39
2405,2406,2362,4186,22,67,2299,2362,1915,2362,2712,2299,39
2406,2407,20,150,1087,22,3,16,2,116,116,486,39
2407,2408,486,486,486,486,486,2,5,5,5,5,39
2408,2409,116,213,2,448,448,1916,22,3159,18,44,39
2409,2410,76,594,448,17,297,1916,594,448,76,2,39
2410,2411,3,533,5,448,76,76,3955,4083,419,448,39
2411,2412,1122,217,217,1198,448,2302,448,448,448,448,39
2412,2413,116,20,448,306,448,536,3300,594,76,423,39
2413,2414,3,2,488,975,76,76,3961,537,537,448,39
2414,2415,448,76,76,448,3,2,448,448,448,76,39
2415,2416,448,448,448,10,6,116,116,24,37,116,39
2416,2417,107,116,304,116,41,227,95,156,24,37,39
2417,2418,15,72,491,15,15,15,15,15,39,546,39
2418,2419,15,21,10,27,3,535,41,185,107,52,39
2419,2420,41,52,306,82,41,41,185,85,187,70,39
2420,2421,82,910,165,70,287,70,70,341,159,45,39
2421,2422,45,156,403,116,116,487,99,116,2706,97,39
2422,2423,403,156,95,156,304,304,6,51,539,116,39
2423,2424,487,4178,116,2706,4004,403,4433,99,156,95,39
2424,2425,449,77,449,491,304,304,51,1494,123,207,39
2425,2426,425,4,15,15,95,123,304,403,304,30,39
2426,2427,10,3,33,6,116,39,287,99,287,287,39
2427,2428,403,156,77,1494,51,9,1733,6,77,1494,39
2428,2429,51,123,37,24,24,116,801,747,5,38,39
2429,2430,450,509,113,260,339,450,747,123,950,680,39
2430,2431,50,31,34,685,475,34,18,44,17,50,39
2431,2432,5,1922,3274,131,50,34,34,265,475,50,39
2432,2433,34,50,475,18,17,131,50,50,34,95,39
2433,2434,34,34,34,34,34,34,34,5,265,475,39
2434,2435,34,50,17,50,475,18,34,131,5,34,39
2435,2436,34,34,34,34,34,34,34,34,34,34,39
2436,2437,34,34,34,34,34,34,50,265,475,34,39
2437,2438,475,44,50,18,17,131,50,34,273,5,39
2438,2439,10,6,34,34,34,34,34,50,116,50,39
2439,2440,50,50,50,123,50,34,34,50,34,273,39
2440,2441,265,356,5,273,131,34,50,4148,212,256,39
2441,2442,85,490,490,490,107,67,490,107,2131,490,39
2442,2443,1331,116,20,490,490,490,20,490,52,1087,39
2443,2444,22,402,20,1087,116,20,20,1087,20,1087,39
2444,2445,1087,20,20,490,116,20,3,123,34,34,39
2445,2446,116,116,154,698,1797,1370,322,945,1833,970,39
2446,2447,724,1050,828,485,31,154,894,154,322,154,39
2447,2448,154,154,322,485,894,945,1370,698,724,4116,39
2448,2449,1772,154,154,154,970,4092,2640,724,485,322,39
2449,2450,154,1772,154,154,123,154,322,154,154,154,39
2450,2451,2702,485,322,698,154,2576,154,154,154,116,39
2451,2452,37,24,116,99,45,45,70,70,159,70,39
2452,2453,123,70,156,95,287,70,70,70,45,70,39
2453,2454,45,156,227,490,490,15,72,2,2349,280,39
2454,2455,229,4162,2671,229,280,2349,5,22,3982,31,39
2455,2456,219,22,3976,3,15,2349,2671,20,123,539,39
2456,2457,20,1087,20,2,6,10,107,20,52,85,39
2457,2458,70,910,22,227,70,70,45,70,70,487,39
2458,2459,99,116,116,403,95,3,116,2,604,44,39
2459,2460,18,5,106,17,106,106,240,172,80,2347,39
2460,2461,604,604,17,18,5,798,4,604,18,5,39
2461,2462,17,3,2,10,5,18,604,17,18,17,39
2462,2463,5,604,116,116,6,116,24,37,116,116,39
2463,2464,123,15,77,1494,51,9,1733,6,123,116,39
2464,2465,37,24,77,491,95,77,1494,51,116,123,39
2465,2466,116,15,491,1494,77,2595,51,123,116,15,39
2466,2467,72,2,2714,103,3,1168,2714,3,136,103,39
2467,2468,15,2337,5,116,107,3,2,411,3,36,39
2468,2469,2327,158,36,3,15,594,342,5,67,77,39
2469,2470,158,3,36,3,193,85,219,85,158,3,39
2470,2471,36,3,36,4,6,105,123,116,37,24,39
2471,2472,24,287,41,185,52,41,52,306,41,156,39
2472,2473,3,411,36,411,36,452,36,3,82,87,39
2473,2474,5,15,260,173,227,116,539,156,105,95,39
2474,2475,97,4,15,36,36,72,36,3,158,87,39
2475,2476,15,128,294,336,253,87,15,15,15,15,39
2476,2477,4,15,37,24,15,105,21,27,3,30,39
2477,2478,10,33,4,6,123,3,15,2,3,123,39
2478,2479,27,4,491,21,10,3,539,60,60,60,39
2479,2480,60,267,67,41,535,107,185,52,41,306,39
2480,2481,41,41,185,82,287,82,67,910,165,70,39
2481,2482,70,70,70,403,116,487,99,460,460,116,39
2482,2483,287,97,156,39,449,449,156,449,156,460,39
2483,2484,460,487,99,116,24,37,403,95,304,304,39
2484,2485,80,99,304,85,99,52,95,116,85,187,39
2485,2486,460,460,403,116,99,70,70,341,70,287,39
2486,2487,159,460,156,97,70,70,45,487,70,460,39
2487,2488,460,460,116,99,403,403,403,95,680,685,39
2488,2489,50,34,31,72,15,18,34,50,17,44,39
2489,2490,131,34,50,34,50,34,34,34,34,34,39
2490,2491,34,34,34,34,34,34,34,34,50,265,39
2491,2492,356,50,17,50,34,18,131,34,34,34,39
2492,2493,34,34,34,50,304,6,34,34,50,265,39
2493,2494,34,50,356,18,17,131,5,50,34,273,39
2494,2495,3963,557,217,304,50,15,15,15,2,15,39
2495,2496,137,113,213,3,314,6,2,801,38,450,39
2496,2497,747,5,15,260,113,509,450,747,5,204,39
2497,2498,503,503,44,503,18,450,204,17,5,514,39
2498,2499,450,204,570,450,509,80,5,245,2825,787,39
2499,2500,616,31,15,497,1225,674,4188,3,2652,4012,39
2500,2501,1491,1225,636,2719,2619,1491,15,1225,787,497,39
2501,2502,787,674,3998,1491,1225,37,24,24,1225,787,39
2502,2503,674,3979,587,784,1491,1225,497,10,503,663,39
2503,2504,3,6,210,77,207,4,425,15,15,304,39
2504,2505,21,27,2,30,33,95,460,449,6,41,39
2505,2506,41,41,156,156,97,460,82,116,304,156,39
2506,2507,21,10,3,99,4,9,95,403,449,27,39
2507,2508,2,2713,2336,2713,2826,4756,2336,2622,2657,1815,39
2508,2509,4435,1480,1815,2622,1815,4744,1055,1480,1055,1815,39
2509,2510,1480,2336,4105,2826,2657,3,2,6,39,72,39
2510,2511,15,15,2,2,137,113,37,24,24,3,39
2511,2512,2,546,355,507,355,39,67,72,15,5,39
2512,2513,801,450,113,260,38,747,5,15,509,450,39
2513,2514,15,204,44,5,17,747,450,18,509,204,39
2514,2515,5,514,570,204,450,5,17,503,503,503,39
2515,2516,5,18,570,503,450,503,204,503,450,509,39
2516,2517,80,5,450,306,852,4129,128,211,128,5,39
2517,2518,211,203,2,3,245,128,211,67,37,24,39
2518,2519,24,24,3,10,6,39,2,892,892,1242,39
2519,2520,3,15,892,1242,892,892,1242,301,301,414,39
2520,2521,553,1012,553,414,301,1287,31,1840,106,106,39
2521,2522,3295,240,80,3,2,6,80,85,52,52,39
2522,2523,109,109,109,109,109,109,109,109,109,109,39
2523,2524,109,109,109,109,109,109,109,109,109,109,39
2524,2525,109,109,109,109,109,109,109,109,109,109,39
2525,2526,109,109,109,109,109,109,109,109,109,109,39
2526,2527,109,109,109,109,109,109,109,109,109,109,39
2527,2528,109,109,109,109,109,109,109,109,109,109,39
2528,2529,109,109,109,109,109,109,109,109,109,109,39
2529,2530,109,109,109,109,109,109,109,109,109,1107,39
2530,2531,109,109,109,109,109,109,109,109,109,109,39
2531,2532,109,109,109,109,109,109,109,37,24,1107,39
2532,2533,1107,546,2,137,113,3,2,109,109,109,39
2533,2534,178,3,44,178,18,17,3,3,15,5,39
2534,2535,178,2631,178,2631,3,5,64,178,3,3,39
2535,2536,15,64,64,178,18,3,17,3,15,5,39
2536,2537,178,64,3,5,178,3,15,348,64,64,39
2537,2538,3,349,105,81,163,312,167,182,164,164,39
2538,2539,163,167,61,93,93,93,93,93,37,24,39
2539,2540,24,81,43,17,18,5,5,178,64,3,39
2540,2541,15,3,178,203,64,17,18,5,178,178,39
2541,2542,5,3,64,3,15,64,193,64,178,3,39
2542,2543,64,5,3,15,64,64,178,3,5,3,39
2543,2544,15,128,3,64,178,64,3,5,106,15,39
2544,2545,3,106,4063,64,64,178,64,3,5,3,39
2545,2546,15,3,64,5,178,64,3,3,15,64,39
2546,2547,5,3,178,64,3,15,64,64,64,5,39
2547,2548,3,178,3,15,64,3,5,178,64,15,39
2548,2549,5,3,64,178,64,3,5,15,64,64,39
2549,2550,349,15,72,4115,2,105,3,178,5,64,39
2550,2551,15,3,2126,3,5,2126,4106,2,2,3,39
2551,2552,105,2,120,31,175,283,175,283,298,52,39
2552,2553,85,498,366,2,3,64,178,5,3,15,39
2553,2554,64,64,120,105,2,2,4019,2,130,1541,39
2554,2555,31,2338,2391,4073,2338,1907,2391,130,53,18,39
2555,2556,44,17,22,2391,2338,107,15,107,5,1937,39
2556,2557,20,37,24,24,2,6,10,53,113,137,39
2557,2558,192,137,113,843,60,67,60,60,267,535,39
2558,2559,107,185,41,41,52,306,82,41,41,185,39
2559,2560,85,41,70,187,215,215,82,67,215,910,39
2560,2561,165,287,2633,159,341,45,70,70,70,45,39
2561,2562,45,70,70,137,113,116,116,250,97,487,39
2562,2563,99,403,116,460,15,72,403,15,460,2,39
2563,2564,15,137,403,37,24,24,24,156,156,156,39
2564,2565,449,449,95,2,264,264,264,80,80,39,39
2565,2566,264,264,116,314,6,80,3,2,487,116,39
2566,2567,460,460,99,95,304,85,52,460,460,403,39
2567,2568,116,95,304,460,460,403,116,2,17,604,39
2568,2569,44,18,15,240,80,106,5,604,17,604,39
2569,2570,18,5,3,15,604,5,17,18,604,18,39
2570,2571,5,17,460,460,3,2,10,6,37,24,39
2571,2572,116,304,304,95,487,99,304,403,460,460,39
2572,2573,156,304,449,95,449,460,460,156,99,460,39
2573,2574,460,156,604,44,18,17,5,604,17,5,39
2574,2575,18,604,17,5,18,604,18,5,17,17,39
2575,2576,604,18,5,227,6,4025,2674,4157,2,22,39
2576,2577,2,5,2674,107,116,1734,17,1734,5,15,39
2577,2578,18,2641,1817,1817,20,3,2,6,10,17,39
2578,2579,18,5,18,5,17,604,17,5,18,604,39
2579,2580,17,18,5,604,17,18,5,604,44,5,39
2580,2581,18,17,37,24,604,5,18,17,5,17,39
2581,2582,18,116,107,6,227,460,460,287,207,2327,39
2582,2583,36,411,3,36,3,158,92,15,411,87,39
2583,2584,5,72,36,36,3,92,158,87,36,3,39
2584,2585,92,85,219,85,18,44,3,15,17,178,39
2585,2586,5,178,178,178,178,17,178,3,18,15,39
2586,2587,5,178,5,64,3,15,3,64,64,5,39
2587,2588,15,178,3,18,17,178,3,64,5,3,39
2588,2589,15,178,106,113,106,2291,2101,260,227,178,39
2589,2590,64,3,3,64,15,5,178,64,64,36,39
2590,2591,3,411,92,3,452,36,92,3,36,15,39
2591,2592,3,36,3,36,92,300,300,36,5,661,39
2592,2593,211,477,736,36,92,3,3,87,245,253,39
2593,2594,245,87,87,36,92,3,36,336,349,178,39
2594,2595,3,31,105,178,3,158,92,36,382,3,39
2595,2596,170,382,170,36,170,3,92,158,3,36,39
2596,2597,203,87,128,348,87,36,3,92,3,36,39
2597,2598,105,116,37,24,109,109,109,109,109,109,39
2598,2599,109,109,109,109,109,109,109,109,109,109,39
2599,2600,460,487,227,116,460,460,116,449,95,449,39
2600,2601,15,2,36,3,36,92,36,342,193,696,39
2601,2602,2,103,136,2721,2862,2820,901,3,103,1913,39
2602,2603,696,2337,2,1316,103,1316,2,2398,2398,2398,39
2603,2604,116,2,3,105,116,116,41,185,41,52,39
2604,2605,306,52,156,82,699,2,699,3,227,116,39
2605,2606,699,95,469,97,156,3,213,2,66,49,39
2606,2607,66,66,49,109,109,24,37,2,3,92,39
2607,2608,36,87,36,3,92,36,3,3,92,87,39
2608,2609,2,3,105,49,2,69,49,2,31,175,39
2609,2610,526,283,2,283,526,175,298,52,283,298,39
2610,2611,498,366,2,699,699,699,699,120,699,699,39
2611,2612,699,3,2,24,37,2,108,15,5,22,39
2612,2613,390,118,2,72,90,73,108,1320,90,73,39
2613,2614,118,44,18,5,22,17,90,2,297,407,39
2614,2615,102,5,36,108,118,4014,92,3,3,36,39
2615,2616,158,170,382,36,300,382,170,170,2,108,39
2616,2617,118,195,5,108,569,18,407,5,17,118,39
2617,2618,2,2,901,103,696,103,1316,2337,20,2,39
2618,2619,31,105,37,24,49,15,36,2,3,92,39
2619,2620,158,300,2,1498,31,1279,229,280,4027,1498,39
2620,2621,219,2132,5,1498,4143,4009,2,52,18,5,39
2621,2622,22,17,44,1498,15,1498,5,67,1498,22,39
2622,2623,20,1233,4179,2132,1162,202,2132,22,2,2,39
2623,2624,22,1233,280,229,1085,2659,44,1233,18,5,39
2624,2625,17,1233,1233,1233,22,1233,105,20,213,2,39
2625,2626,6,10,3,66,49,66,49,66,49,2,39
2626,2627,2636,275,248,225,275,1039,5,2636,275,130,39
2627,2628,44,22,18,17,175,5,2,306,53,526,39
2628,2629,175,298,275,20,120,2,10,6,3,92,39
2629,2630,3,36,158,3,294,87,87,158,3,36,39
2630,2631,92,3,36,67,36,5,2,656,669,656,39
2631,2632,669,67,656,826,31,826,600,656,297,2,39
2632,2633,842,842,105,842,66,49,49,66,2,10,39
2633,2634,6,66,49,66,49,49,66,24,37,63,39
2634,2635,2,54,54,142,86,63,2,175,526,49,39
2635,2636,5,175,283,2,283,298,120,2,1334,2,39
2636,2637,1334,2711,2,1334,291,4145,1334,3,1334,127,39
2637,2638,1334,107,2711,127,127,1334,666,10,6,15,39
2638,2639,4,425,15,15,10,21,27,30,3,6,39
2639,2640,33,9,39,256,66,49,2,27,21,10,39
2640,2641,3,4,80,67,60,60,535,41,60,107,39
2641,2642,185,52,306,60,41,52,267,41,41,185,39
2642,2643,82,85,41,215,215,82,187,67,24,37,39
2643,2644,24,165,341,99,287,159,227,70,2633,95,39
2644,2645,250,97,70,45,45,70,70,156,70,187,39
2645,2646,287,45,70,45,70,39,70,227,70,85,39
2646,2647,528,528,528,52,1834,13,1251,244,38,1834,39
2647,2648,280,13,1834,3,2612,19,81,244,167,182,39
2648,2649,164,163,312,2612,61,1834,38,19,3,943,39
2649,2650,943,943,943,943,81,43,528,39,237,69,39
2650,2651,237,69,69,601,237,69,36,411,3,158,39
2651,2652,92,3,15,72,594,3,411,36,92,36,39
2652,2653,158,3,15,36,3,120,36,92,382,170,39
2653,2654,170,382,3,36,92,36,382,170,170,36,39
2654,2655,3,92,1921,36,3,36,92,36,87,5,39
2655,2656,128,15,118,90,108,390,569,2,22,67,39
2656,2657,5,107,5,22,297,15,407,297,15,18,39
2657,2658,22,5,44,108,90,118,102,17,5,118,39
2658,2659,87,20,2,2,1790,1790,37,24,105,36,39
2659,2660,92,3,36,3,36,92,36,213,31,6,39
2660,2661,10,2,3,66,49,105,66,49,66,49,39
2661,2662,66,49,66,49,36,92,3,92,3,36,39
2662,2663,36,92,36,3,66,49,49,66,66,49,39
2663,2664,66,49,49,66,66,49,49,66,49,66,39
2664,2665,66,49,66,49,66,49,49,66,49,66,39
2665,2666,66,66,49,49,105,1504,1504,1504,1504,1504,39
2666,2667,1504,49,66,66,49,66,49,66,49,66,39
2667,2668,49,49,66,66,49,66,49,49,66,66,39
2668,2669,49,66,49,66,49,2,2828,103,3,103,39
2669,2670,2828,136,36,3,92,411,158,36,158,92,39
2670,2671,120,3,36,36,3,92,87,87,36,3,39
2671,2672,92,36,3,92,36,3,92,36,3,92,39
2672,2673,37,24,24,3,2,105,92,3,120,36,39
2673,2674,37,572,5,36,3,92,36,300,300,36,39
2674,2675,3,92,87,87,36,3,92,300,36,36,39
2675,2676,3,92,300,36,3,92,36,87,300,87,39
2676,2677,36,3,92,5,105,37,24,49,66,49,39
2677,2678,66,66,49,66,49,66,49,66,49,15,39
2678,2679,72,2,1800,31,1800,3,213,2,66,49,39
2679,2680,24,37,801,450,5,113,509,747,38,450,39
2680,2681,260,450,747,10,6,66,49,107,70,66,39
2681,2682,49,37,24,24,185,37,24,24,85,227,39
2682,2683,45,70,227,24,37,185,107,185,41,70,39
2683,2684,228,52,306,52,82,469,95,227,15,72,39
2684,2685,80,2,36,3,158,36,92,3,87,5,39
2685,2686,15,128,3,15,87,87,92,3,36,158,39
2686,2687,2606,17,13,2606,38,18,5,3,44,38,39
2687,2688,2,13,38,348,19,36,92,3,452,5,39
2688,2689,211,661,477,736,36,3,92,452,85,36,39
2689,2690,336,219,342,203,85,253,36,3,92,193,39
2690,2691,36,36,3,92,294,260,36,128,36,3,39
2691,2692,36,92,36,87,173,85,87,36,3,92,39
2692,2693,5,67,6,3,2,52,105,2,36,3,39
2693,2694,92,87,36,87,87,36,36,92,3,2,39
2694,2695,3,59,31,59,3,136,59,343,532,3,39
2695,2696,59,105,2,2,36,3,158,92,5,36,39
2696,2697,52,219,36,3,158,92,87,36,87,2,39
2697,2698,105,36,92,36,3,36,3,87,87,36,39
2698,2699,92,3,87,36,87,36,3,92,300,36,39
2699,2700,2,2593,2593,2,4175,105,2,36,3,92,39
2700,2701,87,87,36,3,92,105,15,2,36,92,39
2701,2702,3,87,2,5,87,87,36,3,92,36,39
2702,2703,92,3,36,1103,36,36,92,3,36,3,39
2703,2704,2,105,2,2701,31,2701,106,4120,247,4068,39
2704,2705,106,2,4095,1521,1521,2,701,998,330,2,39
2705,2706,59,3,59,59,998,59,701,500,15,330,39
2706,2707,330,72,701,883,629,738,714,821,933,846,39
2707,2708,701,688,726,738,883,701,44,846,701,17,39
2708,2709,5,18,883,219,330,933,738,846,330,128,39
2709,2710,5,128,211,67,128,1782,3,2,5,67,39
2710,2711,330,1004,452,193,330,1004,872,5,1004,330,39
2711,2712,982,500,2,500,693,726,500,688,726,500,39
2712,2713,500,500,1178,500,500,500,500,500,2,1085,39
2713,2714,1233,2659,280,229,44,1085,2,1085,1085,18,39
2714,2715,216,17,1085,87,5,1085,1085,1085,118,2,39
2715,2716,390,108,15,5,22,90,90,108,1320,73,39
2716,2717,107,90,90,90,73,118,22,108,5,17,39
2717,2718,102,18,90,407,297,5,118,90,20,500,39
2718,2719,500,500,500,500,31,500,500,500,500,500,39
2719,2720,500,500,500,500,500,500,36,3,158,92,39
2720,2721,3,36,3,92,158,36,3,92,36,105,39
2721,2722,15,2,36,36,36,3,92,300,36,36,39
2722,2723,2,4154,3,2,105,2,623,651,651,357,39
2723,2724,2127,357,623,264,2,264,264,264,264,80,39
2724,2725,80,264,264,264,264,31,3,2,264,264,39
2725,2726,357,500,36,3,92,36,105,80,67,67,39
2726,2727,580,843,15,72,37,24,24,15,2,569,39
2727,2728,390,108,118,5,107,18,22,102,5,44,39
2728,2729,407,17,297,5,102,20,546,3,2,80,39
2729,2730,67,425,4,15,72,15,15,39,15,15,39
2730,2731,67,21,27,3,30,9,10,24,33,37,39
2731,2732,24,2,390,703,108,90,118,22,5,108,39
2732,2733,90,15,297,107,90,67,5,108,407,17,39
2733,2734,44,18,5,102,90,22,590,590,5,118,39
2734,2735,891,590,1048,891,67,1048,891,3,775,2717,39
2735,2736,2700,1801,1366,20,39,256,31,6,10,85,39
2736,2737,213,9,2,3,52,9,109,109,109,109,39
2737,2738,9,164,81,312,182,167,182,167,164,163,39
2738,2739,43,81,2,36,36,3,36,158,92,3,39
2739,2740,3,36,300,36,158,92,3,5,3,5,39
2740,2741,15,36,36,92,3,36,87,300,24,37,39
2741,2742,2,213,9,87,10,105,9,66,49,113,39
2742,2743,137,6,49,66,49,66,9,9,2,92,39
2743,2744,3,36,36,3,300,4,36,3,92,3,39
2744,2745,170,382,37,24,170,382,24,170,36,3,39
2745,2746,92,382,170,382,170,170,3,36,92,3,39
2746,2747,300,36,3,3,92,6,10,80,80,105,39
2747,2748,264,264,9,6,1495,319,319,319,319,85,39
2748,2749,205,107,205,244,244,9,205,205,319,319,39
2749,2750,205,24,37,9,9,72,15,15,15,15,39
2750,2751,9,3,10,23,6,51,77,51,9,1351,39
2751,2752,2210,23,950,50,31,685,680,34,50,17,39
2752,2753,34,44,18,5,477,50,34,211,22,50,39
2753,2754,34,131,67,5,34,50,34,34,34,20,39
2754,2755,51,5,5,5,34,5,50,31,680,685,39
2755,2756,34,50,17,50,34,44,18,50,34,22,39
2756,2757,34,131,50,34,5,5,356,265,34,50,39
2757,2758,50,18,34,17,131,50,34,273,5,34,39
2758,2759,34,34,34,34,34,34,34,34,20,34,39
2759,2760,34,34,34,34,34,34,50,50,50,24,39
2760,2761,37,24,50,6,34,50,34,50,44,265,39
2761,2762,34,265,18,17,131,50,50,18,273,5,39
2762,2763,17,131,5,50,5,273,51,4,5,305,39
2763,2764,50,34,6,50,51,9,801,450,5,260,39
2764,2765,450,38,747,113,1226,1226,509,450,747,339,39
2765,2766,5,339,339,450,509,466,2314,339,339,339,39
2766,2767,339,2625,671,1661,5,17,671,22,44,2860,39
2767,2768,204,31,18,5,671,514,204,671,204,570,39
2768,2769,671,5,671,570,671,671,5,671,570,20,39
2769,2770,5,671,123,6,10,51,113,725,260,1822,39
2770,2771,17,5,1822,1822,44,591,123,17,5,1822,39
2771,2772,768,3,29,6,10,591,23,28,9,2,39
2772,2773,31,768,51,24,37,24,123,320,23,9,39
2773,2774,51,539,325,123,51,6,41,107,185,52,39
2774,2775,41,306,52,41,41,185,85,41,187,82,39
2775,2776,165,287,99,341,159,113,137,459,137,70,39
2776,2777,70,70,459,45,1342,45,70,45,748,228,39
2777,2778,15,72,250,97,2,156,592,202,592,592,39
2778,2779,441,592,392,592,188,202,441,188,188,188,39
2779,2780,1240,1814,392,188,188,392,441,44,202,188,39
2780,2781,18,188,5,392,17,188,441,188,202,188,39
2781,2782,392,188,188,188,188,202,441,188,392,123,39
2782,2783,1240,441,3,188,1240,202,188,392,2,459,39
2783,2784,70,1342,51,228,9,188,188,202,441,392,39
2784,2785,188,99,188,441,202,392,188,70,188,441,39
2785,2786,202,188,188,392,41,70,228,82,748,70,39
2786,2787,70,70,70,70,45,215,95,469,123,2,39
2787,2788,244,18,17,44,5,1836,1836,17,5,18,39
2788,2789,1836,1836,18,5,17,24,37,2,15,1288,39
2789,2790,19,38,4,51,207,630,4043,15,13,123,39
2790,2791,9,3238,10,15,9,30,539,51,3,2,39
2791,2792,2908,85,85,52,219,2650,2344,2908,2344,2241,39
2792,2793,2351,346,346,2241,23,2351,2241,346,2351,2650,39
2793,2794,2344,346,346,28,346,346,346,346,2293,346,39
2794,2795,6,346,346,224,1227,346,3,1227,346,1227,39
2795,2796,346,346,1227,1227,1227,346,1227,1227,346,346,39
2796,2797,346,346,2675,346,346,346,346,213,2,9,39
2797,2798,346,3,450,5,1226,509,5,450,1226,297,39
2798,2799,2825,1225,31,15,674,4150,3,616,497,787,39
2799,2800,2652,1491,1225,636,2719,2619,1491,3,15,2,39
2800,2801,325,497,10,3,77,587,663,21,27,503,39
2801,2802,4,6,210,15,425,4,15,15,15,21,39
2802,2803,27,33,30,3,9,10,23,6,51,77,39
2803,2804,2,27,21,10,3,325,539,4,123,60,39
2804,2805,60,80,67,15,72,15,15,37,24,24,39
2805,2806,24,15,15,60,60,15,15,67,41,535,39
2806,2807,107,185,52,41,52,52,306,41,82,41,39
2807,2808,185,85,82,107,107,107,107,107,107,52,39
2808,2809,165,666,99,287,666,341,159,21,27,546,39
2809,2810,30,4122,227,228,33,3,39,9,187,97,39
2810,2811,123,23,6,10,539,156,137,113,137,459,39
2811,2812,2128,2128,459,1342,207,45,3,3,70,45,39
2812,2813,70,77,1051,748,228,15,1051,4048,459,70,39
2813,2814,375,137,375,459,375,459,375,375,375,375,39
2814,2815,375,375,375,375,375,375,51,375,459,459,39
2815,2816,375,459,459,85,41,70,228,82,227,70,39
