session_id,session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
4367,4368,209,838,15,2,467,72,15,15,15,15,4
4368,4369,67,15,15,2,1858,21,9,4,10,27,4
4369,4370,909,30,6,3,2,33,15,72,15,2,4
4370,4371,4,15,15,15,2,21,10,27,30,33,4
4371,4372,6,24,3,9,2,80,85,2,1376,1376,4
4372,4373,1376,52,1376,1376,9,3,2,3154,2,3154,4
4373,4374,54,777,2,143,54,86,52,777,54,777,4
4374,4375,3,9,2,2,1798,3292,2973,1443,2,1172,4
4375,4376,1798,1172,1172,1172,2,4808,3,2,9,2,4
4376,4377,139,112,139,3,2,9,9,4,809,3015,4
4377,4378,31,15,72,809,809,13,2114,38,1855,38,4
4378,4379,2114,3,13,2261,38,19,67,2261,13,9,4
4379,4380,1167,590,1167,1167,3,1920,1167,1167,1167,4765,4
4380,4381,1167,1167,444,22,3235,6,590,45,3005,444,4
4381,4382,3005,3246,76,444,18,17,15,1860,1920,306,4
4382,4383,52,217,3,710,80,112,298,85,107,15,4
4383,4384,513,5,76,444,4764,444,444,444,444,20,4
4384,4385,76,76,76,76,31,76,6,10,76,76,4
4385,4386,76,15,76,76,2,2333,2333,2333,76,6,4
4386,4387,76,15,76,76,76,76,76,2,374,301,4
4387,4388,353,1052,713,907,326,392,31,327,318,329,4
4388,4389,318,301,329,392,374,353,326,22,327,5,4
4389,4390,318,713,341,5,341,673,327,1052,22,673,4
4390,4391,673,3,710,5,766,76,327,713,907,31,4
4391,4392,1052,326,907,341,318,713,374,907,713,341,4
4392,4393,392,327,5,326,329,673,907,301,329,1052,4
4393,4394,318,392,329,673,3,327,1444,766,80,5,4
4394,4395,3,20,76,907,301,327,907,353,392,341,4
4395,4396,374,329,318,2226,318,326,907,392,329,5,4
4396,4397,326,353,392,301,327,713,318,673,713,673,4
4397,4398,329,3,2226,3,766,5,76,341,327,301,4
4398,4399,318,353,329,374,353,353,341,374,301,5,4
4399,4400,392,329,3,341,327,766,327,327,327,20,4
4400,4401,327,374,392,301,326,353,318,5,327,3,4
4401,4402,329,353,318,326,327,374,318,341,353,766,4
4402,4403,301,326,5,326,301,329,353,353,374,301,4
4403,4404,329,329,326,392,329,353,318,374,316,5,4
4404,4405,125,341,301,392,1002,76,125,5,125,5,4
4405,4406,327,329,326,392,326,318,301,374,316,318,4
4406,4407,392,327,326,20,374,5,353,301,341,327,4
4407,4408,3,5,316,125,329,374,125,353,9,392,4
4408,4409,326,341,5,125,2,766,5,125,5,392,4
4409,4410,374,329,318,301,329,392,318,318,353,374,4
4410,4411,374,374,353,341,341,301,318,5,125,392,4
4411,4412,326,318,326,318,341,353,327,318,326,5,4
4412,4413,301,326,318,316,329,392,327,125,3,329,4
4413,4414,326,341,318,327,766,5,5,125,5,125,4
4414,4415,327,20,353,713,5,76,327,5,316,341,4
4415,4416,326,125,374,329,5,3,327,353,326,326,4
4416,4417,766,374,318,341,329,301,341,353,318,341,4
4417,4418,353,318,326,329,326,374,301,341,872,318,4
4418,4419,301,374,353,374,326,353,392,5,20,5,4
4419,4420,125,5,125,327,301,341,374,392,318,326,4
4420,4421,5,329,316,327,713,301,3,125,872,766,4
4421,4422,5,327,301,341,392,329,341,353,341,392,4
4422,4423,301,301,318,326,329,301,329,318,374,76,4
4423,4424,326,353,326,392,301,301,374,326,341,392,4
4424,4425,301,327,329,374,301,341,5,353,374,318,4
4425,4426,326,3,327,125,713,5,316,327,392,374,4
4426,4427,326,329,766,5,301,301,392,318,374,329,4
4427,4428,326,341,318,326,353,374,341,301,329,392,4
4428,4429,318,318,392,301,326,329,353,341,20,327,4
4429,4430,327,713,353,329,374,392,5,326,316,301,4
4430,4431,3,125,766,872,5,327,353,301,341,374,4
4431,4432,341,301,329,301,341,318,353,392,329,392,4
4432,4433,318,374,341,329,392,326,374,76,318,301,4
4433,4434,329,318,301,341,329,20,5,125,327,341,4
4434,4435,673,318,353,326,341,5,301,713,5,327,4
4435,4436,316,125,3,766,327,374,326,329,392,353,4
4436,4437,329,341,392,374,341,301,872,341,353,318,4
4437,4438,5,326,353,301,318,374,318,353,341,326,4
4438,4439,392,374,374,353,318,327,341,353,301,301,4
4439,4440,5,301,341,673,329,5,392,713,327,316,4
4440,4441,326,3,125,673,766,5,76,327,341,318,4
4441,4442,329,329,318,301,353,353,301,374,329,20,4
4442,4443,341,392,301,301,353,326,329,374,318,326,4
4443,4444,301,392,353,326,392,327,76,444,444,444,4
4444,4445,590,45,76,444,9,2,458,458,458,458,4
4445,4446,1083,1440,458,5,458,458,128,5,458,128,4
4446,4447,3,128,458,212,982,458,128,458,5,572,4
4447,4448,458,5,5,52,458,458,261,458,458,458,4
4448,4449,709,458,458,982,709,458,80,709,174,458,4
4449,4450,458,709,5,212,251,709,709,458,709,709,4
4450,4451,709,982,458,458,709,982,709,458,1942,458,4
4451,4452,982,458,709,1942,170,458,982,1942,170,170,4
4452,4453,458,982,709,458,982,458,2039,203,1942,771,4
4453,4454,2576,192,2418,572,709,982,709,709,982,458,4
4454,4455,709,4760,982,3,3,2,10,6,9,3,4
4455,4456,2,15,27,21,10,3,9,6,4,67,4
4456,4457,67,582,15,72,2,4,15,15,15,15,4
4457,4458,2,6,33,3,2,21,4,10,27,9,4
4458,4459,30,60,60,266,39,39,15,15,72,15,4
4459,4460,2,293,1731,67,652,478,544,293,2,1413,4
4460,4461,1931,130,1883,1413,22,130,5,1883,1413,15,4
4461,4462,53,1413,293,1931,107,1931,37,23,23,20,4
4462,4463,2,827,827,4766,39,1138,827,827,1138,827,4
4463,4464,39,10,6,3,9,2,827,827,1138,827,4
4464,4465,9,2,49,69,49,49,2,591,2,3165,4
4465,4466,3165,49,2,1872,2,49,107,1872,3,9,4
4466,4467,49,1062,2,1872,1872,23,37,23,9,69,4
4467,4468,69,163,3,9,2,69,163,9,37,23,4
4468,4469,23,2,15,72,953,332,705,1864,953,705,4
4469,4470,332,763,45,680,18,217,5,332,85,3,4
4470,4471,5,306,821,719,641,128,52,1982,979,192,4
4471,4472,5,212,3,128,80,460,128,332,5,866,4
4472,4473,979,979,763,716,332,954,332,332,702,821,4
4473,4474,332,1864,702,332,680,716,641,821,763,1864,4
4474,4475,719,1329,2,917,917,17,2,2,52,15,4
4475,4476,52,306,2185,306,15,1166,52,52,15,771,4
4476,4477,771,2,80,15,217,298,80,298,1870,204,4
4477,4478,5,1870,1870,522,204,204,608,565,5,1870,4
4478,4479,4716,861,861,199,31,3,608,861,199,608,4
4479,4480,3,608,199,608,608,9,2,31,31,2263,4
4480,4481,4806,2263,2263,608,199,1135,67,10,6,3,4
4481,4482,608,199,608,608,199,3,608,3,199,608,4
4482,4483,199,608,3,608,199,3,608,199,608,199,4
4483,4484,3,608,38,13,13,38,19,14,13,1,4
4484,4485,4721,1,13,19,1,1,1,1,3,1,4
4485,4486,1,1088,199,3,608,608,608,67,608,15,4
4486,4487,15,15,15,2,15,3,734,27,21,33,4
4487,4488,30,4,9,6,10,3,199,52,72,15,4
4488,4489,139,112,15,15,72,15,80,52,15,80,4
4489,4490,37,23,23,6,3,610,2,31,535,80,4
4490,4491,610,3,2,213,150,209,15,2,2520,2520,4
4491,4492,2,1000,1000,1000,1000,1763,1000,1763,1000,4757,4
4492,4493,1763,976,924,1000,1405,976,1000,1000,1058,1841,4
4493,4494,924,1841,976,924,1000,1458,1763,1763,924,976,4
4494,4495,1000,1458,4728,924,1458,1405,1405,1405,1405,976,4
4495,4496,924,976,924,924,976,924,1841,976,924,976,4
4496,4497,1841,976,924,924,976,1058,1405,6,3,213,4
4497,4498,2,2,467,15,15,15,2,2,777,54,4
4498,4499,143,86,21,54,777,52,909,27,30,3,4
4499,4500,10,33,51,24,54,6,9,9,6,9,4
4500,4501,4,37,23,30,33,3,6,9,4,2,4
4501,4502,2,2,1344,1344,1344,2,175,217,31,283,4
4502,4503,175,296,2,80,52,524,283,175,283,296,4
4503,4504,306,85,497,369,119,119,213,3,9,2,4
4504,4505,1344,1344,80,80,1344,1344,2520,2,2,2,4
4505,4506,2089,2,2089,4869,118,2,90,390,108,15,4
4506,4507,72,90,90,102,22,108,5,45,107,108,4
4507,4508,18,85,107,5,118,20,90,17,9,2,4
4508,4509,31,5,37,23,23,9,9,139,112,416,4
4509,4510,39,67,67,139,112,15,72,15,37,23,4
4510,4511,23,23,23,23,23,23,23,15,2,467,4
4511,4512,15,72,15,2,175,31,217,175,283,2,4
4512,4513,283,296,52,283,1885,2972,2972,1885,1885,3,4
4513,4514,3,85,15,106,52,1885,23,37,497,1204,4
4514,4515,80,631,239,23,23,369,172,172,2,1394,4
4515,4516,3,1394,2,625,625,625,625,119,3,9,4
4516,4517,2475,2,2475,2475,2,2,1047,31,1047,1271,4
4517,4518,1083,85,1440,523,755,31,2098,80,686,686,4
4518,4519,734,80,686,2216,734,686,15,686,686,734,4
4519,4520,15,2216,52,686,1146,686,80,15,686,1146,4
4520,4521,52,686,1146,1146,80,1146,3,80,1146,1146,4
4521,4522,1047,10,6,3159,3159,1271,1083,1440,2360,869,4
4522,4523,31,87,4754,87,572,5,572,87,856,856,4
4523,4524,727,856,727,45,727,856,727,727,856,2,4
4524,4525,62,54,54,856,727,2,856,727,52,856,4
4525,4526,727,59,856,31,3,59,856,727,727,54,4
4526,4527,856,856,727,856,727,4709,36,36,3,3,4
4527,4528,36,462,410,157,462,3,1234,1234,85,727,4
4528,4529,2533,727,217,54,727,143,86,54,62,86,4
4529,4530,62,52,5,54,4883,3024,5,5,18,727,4
4530,4531,727,298,76,45,2493,76,1234,513,3024,217,4
4531,4532,112,261,36,36,36,3,157,36,3,15,4
4532,4533,3,3,1496,707,707,707,36,36,3,36,4
4533,4534,36,36,3,3,36,36,203,5,1821,67,4
4534,4535,36,36,572,36,3,36,3,54,707,572,4
4535,4536,4712,76,36,3,410,3,410,36,36,36,4
4536,4537,3,36,15,3,3,36,3,3,15,3,4
4537,4538,294,3,17,36,3,36,3,3,15,344,4
4538,4539,712,36,336,36,36,3,36,3,36,2,4
4539,4540,36,3,3,36,19,39,31,39,5,3,4
4540,4541,6,105,9,36,36,3,3,36,3,3,4
4541,4542,36,105,9,37,23,9,9,209,2,15,4
4542,4543,15,2,30,3,10,33,6,24,9,9,4
4543,4544,23,37,23,9,9,9,9,15,2,3,4
4544,4545,72,15,1858,909,27,21,10,3,9,4,4
4545,4546,349,349,349,349,349,349,349,349,349,349,4
4546,4547,349,349,349,349,349,349,349,349,349,349,4
4547,4548,349,349,349,349,349,349,349,39,39,67,4
4548,4549,457,457,457,560,457,457,457,560,457,457,4
4549,4550,560,457,67,37,23,23,457,457,457,560,4
4550,4551,457,560,457,560,457,457,560,80,52,15,4
4551,4552,72,31,610,2983,150,67,67,37,23,72,4
4552,4553,15,2,457,560,457,560,457,560,560,457,4
4553,4554,457,457,560,457,560,457,457,560,457,560,4
4554,4555,560,560,457,457,560,560,457,560,560,457,4
4555,4556,39,457,560,560,39,2983,213,6,3,2,4
4556,4557,457,38,13,457,38,19,38,1851,1851,1851,4
4557,4558,1851,23,37,80,52,15,31,610,150,60,4
4558,4559,60,266,39,39,67,67,37,23,15,72,4
4559,4560,15,2,1360,244,1360,1360,6,2,3,845,4
4560,4561,2134,845,845,845,845,1015,1015,845,845,845,4
4561,4562,1015,1015,1015,1015,354,354,509,37,23,80,4
4562,4563,52,15,31,610,85,149,81,43,164,315,4
4563,4564,161,183,167,61,81,43,80,23,37,52,4
4564,4565,85,150,67,72,15,15,2,139,15,112,4
4565,4566,15,37,23,23,6,3,2,85,52,80,4
4566,4567,2,4,2,4,15,15,2,21,27,3,4
4567,4568,30,6,10,33,9,4,37,23,23,2,4
4568,4569,31,175,175,283,217,52,296,283,175,2,4
4569,4570,175,283,296,175,306,296,85,497,369,2,4
4570,4571,1806,524,2213,1806,2176,2213,52,369,2,2996,4
4571,4572,2176,2996,369,4,2,119,2,10,30,3,4
4572,4573,33,9,2,3158,3158,30,33,3,2,213,4
4573,4574,9,28,6,9,9,37,23,4708,209,9,4
4574,4575,9,37,23,9,4,2,15,72,15,27,4
4575,4576,21,10,3,9,4,67,23,37,23,139,4
4576,4577,15,112,72,15,67,80,85,52,15,3,4
4577,4578,809,3015,31,809,809,13,809,13,2114,38,4
4578,4579,1855,2,3,2261,38,13,38,67,19,38,4
4579,4580,19,13,19,809,1855,85,1366,771,85,1366,4
4580,4581,217,85,298,244,809,809,1862,1366,809,1366,4
4581,4582,809,1366,1862,1366,1366,809,809,1862,31,1862,4
4582,4583,1855,37,23,15,72,15,15,2,4,15,4
4583,4584,15,467,2,15,37,23,23,23,2,52,4
4584,4585,1728,52,15,2,52,1728,52,80,5,298,4
4585,4586,80,15,2185,1903,4246,1903,1890,1890,1890,1890,4
4586,4587,2,5,27,21,30,10,33,2977,1728,6,4
4587,4588,2,2,112,6,139,2,3,80,9,5,4
4588,4589,3,27,10,4,21,2,2,1428,230,1428,4
4589,4590,2,1428,1214,701,1428,1428,1428,2,52,52,4
4590,4591,15,52,80,1728,52,2185,1903,1903,2977,1728,4
4591,4592,3,2,37,23,37,23,23,209,2,15,4
4592,4593,72,15,15,2,1858,2,112,139,30,51,4
4593,4594,6,9,24,4,28,3,21,27,909,10,4
4594,4595,1578,2,1578,1578,1578,1578,42,42,870,42,4
4595,4596,721,1452,1443,870,721,5,870,18,721,17,4
4596,4597,5,870,721,721,721,721,721,721,721,870,4
4597,4598,870,870,870,870,870,870,17,5,1443,18,4
4598,4599,721,721,721,721,721,5,721,3,2,870,4
4599,4600,741,773,870,17,18,5,1443,121,126,29,4
4600,4601,35,42,721,101,42,1588,2,1588,1588,1588,4
4601,4602,1588,107,217,85,67,101,37,23,23,2,4
4602,4603,4,23,213,1408,1408,2979,2,2979,1843,1408,4
4603,4604,4714,1408,2,4750,2,445,293,478,445,445,4
4604,4605,293,478,445,445,445,445,126,2,42,121,4
4605,4606,35,29,2,10,1408,27,21,33,4713,37,4
4606,4607,23,10,3,30,1408,15,72,2,49,66,4
4607,4608,49,66,66,49,2,49,31,217,524,175,4
4608,4609,283,283,175,296,52,369,24,9,85,497,4
4609,4610,2,3014,2176,2139,3014,2213,52,369,119,6,4
4610,4611,2,119,24,9,4,60,582,31,150,39,4
4611,4612,39,67,72,15,1360,244,2,1360,1360,1360,4
4612,4613,67,80,6,2,3,23,37,52,2134,845,4
4613,4614,2134,845,85,845,845,1015,354,354,509,920,4
4614,4615,920,920,920,920,920,920,920,920,920,845,4
4615,4616,920,920,845,1015,1015,1015,37,23,284,284,4
4616,4617,284,284,284,284,284,284,284,284,284,284,4
4617,4618,284,284,284,284,284,284,284,284,284,284,4
4618,4619,284,284,284,284,284,284,284,284,284,284,4
4619,4620,284,284,284,284,284,284,284,284,284,284,4
4620,4621,284,284,284,284,284,284,284,284,284,284,4
4621,4622,284,284,284,284,284,60,60,266,39,39,4
4622,4623,67,67,15,72,582,921,921,204,130,22,4
4623,4624,495,921,921,921,921,5,130,1068,921,53,4
4624,4625,22,22,921,522,204,921,85,107,968,107,4
4625,4626,53,2197,658,1243,1723,2195,1723,1750,1713,2195,4
4626,4627,2196,1750,199,1713,2197,1723,1900,4211,1243,2196,4
4627,4628,1713,2195,1750,1243,4181,170,1750,31,17,18,4
4628,4629,15,45,3,1306,1243,5,1713,1243,1243,1723,4
4629,4630,2196,1713,1723,199,2197,1750,18,170,17,170,4
4630,4631,1243,67,20,840,230,644,840,281,2232,840,4
4631,4632,644,712,20,22,37,23,23,921,535,6,4
4632,4633,80,921,1062,3,3,3,3,3,3,3,4
4633,4634,3,3,3,3,3,3,3,3,3,3,4
4634,4635,3,3,3,3,3,3,3,3,3,3,4
4635,4636,3,3,3,3,3,3,3,3,3,3,4
4636,4637,3,3,3,3,3,3,3,3,3,3,4
4637,4638,3,3,3,3,3,3,3,3,3,3,4
4638,4639,3,3,3,3,3,3,3,3,3,3,4
4639,4640,3,3,3,3,3,3,3,3,3,3,4
4640,4641,3,3,3,3,3,3,3,3,3,3,4
4641,4642,3,3,3,3,3,3,3,3,3,1062,4
4642,4643,3,3,3,3,3,3,3,3,3,3,4
4643,4644,3,3,3,3,3,3,3,3,3,3,4
4644,4645,3,3,3,3,3,3,3,3,3,3,4
4645,4646,3,3,3,3,3,3,3,3,3,3,4
4646,4647,3,3,3,3,3,3,3,3,3,3,4
4647,4648,3,3,3,3,3,3,3,3,3,3,4
4648,4649,3,3,3,3,3,3,3,3,3,3,4
4649,4650,3,3,3,3,3,3,3,3,3,3,4
4650,4651,3,3,3,3,3,3,3,3,3,3,4
4651,4652,3,3,3,3,3,3,3,3,3,3,4
4652,4653,3,3,3,3,3,3,3,3,3,3,4
4653,4654,3,3,3,3,3,3,3,3,3,3,4
4654,4655,3,3,3,3,3,3,3,3,3,3,4
4655,4656,3,3,3,3,3,3,3,3,3,3,4
4656,4657,3,3,3,3,3,3,3,3,3,3,4
4657,4658,3,3,3,3,3,3,3,3,3,3,4
4658,4659,3,3,3,3,3,3,3,3,3,3,4
4659,4660,3,3,3,3,3,3,3,3,3,3,4
4660,4661,3,3,3,3,3,3,3,3,3,3,4
4661,4662,3,3,3,3,3,3,3,3,3,3,4
4662,4663,3,3,1456,45,2497,3,17,18,2497,2,4
4663,4664,5,5,204,522,2497,52,23,37,921,1062,4
4664,4665,3,3,3,3,3,3,3,3,3,3,4
4665,4666,3,3,3,3,3,3,3,3,3,3,4
4666,4667,3,3,3,3,3,3,3,3,3,3,4
4667,4668,3,3,3,3,3,3,3,3,3,3,4
4668,4669,3,3,3,3,3,3,3,3,3,3,4
4669,4670,3,3,3,3,3,3,3,3,3,3,4
4670,4671,3,3,3,3,3,3,3,3,3,3,4
4671,4672,3,3,3,3,3,3,3,3,3,3,4
4672,4673,3,3,3,3,3,3,3,3,3,3,4
4673,4674,3,3,3,3,3,3,3,3,3,3,4
4674,4675,3,1062,3,3,3,3,3,3,3,3,4
4675,4676,3,3,3,3,3,254,85,23,37,23,4
4676,4677,139,72,112,15,15,23,37,23,37,23,4
4677,4678,37,23,37,37,23,23,15,72,15,2,4
4678,4679,2115,2115,3,6,213,2,37,23,23,2115,4
4679,4680,15,72,15,838,15,15,15,37,23,23,4
4680,4681,21,27,909,30,3,10,33,39,24,6,4
4681,4682,39,9,9,217,80,52,52,4173,51,31,4
4682,4683,9,150,37,23,9,51,9,9,37,23,4
4683,4684,23,4,9,37,23,23,4,39,39,60,4
4684,4685,60,266,39,39,60,39,39,610,31,610,4
4685,4686,39,39,193,81,164,161,315,167,183,164,4
4686,4687,161,61,467,2,2,6,3,2,4802,2,4
4687,4688,4862,6,3,2,2,171,102,73,43,1024,4
4688,4689,171,102,146,2985,624,2986,4172,5,81,171,4
4689,4690,102,31,146,2985,4888,45,146,17,797,5,4
4690,4691,18,6,125,102,797,53,797,6,6,10,4
4691,4692,6,6,4202,171,2,61,61,553,61,41,4
4692,4693,10,548,218,218,146,171,146,171,171,146,4
4693,4694,60,60,60,60,266,39,39,67,15,72,4
4694,4695,15,2,2,4,15,15,67,15,2,21,4
4695,4696,112,139,23,37,23,27,30,3,10,33,4
4696,4697,6,51,24,80,9,4,60,60,60,266,4
4697,4698,67,67,15,582,72,209,67,39,52,535,4
4698,4699,85,39,254,193,467,2,2,3,6,2,4
4699,4700,3,6,43,209,2,2,2,1452,17,5,4
4700,4701,18,45,22,1421,2,1421,20,20,90,5,4
4701,4702,390,108,688,2,146,118,17,20,18,118,4
4702,4703,5,45,146,90,108,22,102,5,118,90,4
4703,4704,403,5,3,688,20,90,118,688,17,5,4
4704,4705,3,1421,18,90,118,90,5,31,20,108,4
4705,4706,90,118,5,568,31,20,108,118,5,688,4
4706,4707,18,196,90,22,90,403,6,20,2,2,4
4707,4708,2,17,2,5,18,22,1421,20,20,17,4
4708,4709,18,1421,5,5,1421,18,17,5,2,130,4
4709,4710,3019,2,20,17,18,495,3019,4899,130,1068,4
4710,4711,644,5,3,53,644,20,53,6,895,895,4
4711,4712,4182,895,2,2,3,1592,2,1592,3,1592,4
4712,4713,2494,2,2494,2494,1592,1592,1050,552,300,408,4
4713,4714,1297,408,552,300,31,408,3164,1892,1892,1583,4
4714,4715,1437,2485,2997,3,2,2247,2984,3017,1437,861,4
4715,4716,31,2205,1303,1583,1303,199,1437,2989,2205,4184,4
4716,4717,1583,1815,5,1303,1660,212,4183,1303,199,1815,4
4717,4718,3161,192,5,22,1866,1866,3,192,3062,2,4
4718,4719,3163,3010,3166,20,204,1176,1176,1176,204,3060,4
4719,4720,20,204,1176,300,1297,408,300,552,31,467,4
4720,4721,2,2,6,3,2,6,2,3,1420,2478,4
4721,4722,1420,2478,1420,2478,1420,1420,408,300,300,552,4
4722,4723,408,1050,4175,31,552,1923,3164,1892,1892,2154,4
4723,4724,2154,2997,2485,2154,861,31,2247,1437,2485,1583,4
4724,4725,2984,2205,199,1583,1437,861,1815,1303,2989,3017,4
4725,4726,199,1437,1303,22,5,1866,3161,192,1815,192,4
4726,4727,3062,2,3,1866,3163,2990,2990,3166,3010,20,4
4727,4728,20,204,1176,1176,204,1176,43,204,3060,1303,4
4728,4729,3018,3011,4788,3011,204,3018,2247,1176,408,300,4
4729,4730,408,300,1323,300,31,1180,300,1323,408,1323,4
4730,4731,2081,1323,2081,2,2,2,1907,2,1907,1907,4
4731,4732,22,2,1043,118,90,390,108,688,1326,1721,4
4732,4733,22,1075,1215,5,1075,108,5,90,108,84,4
4733,4734,73,45,5,90,84,22,18,17,102,403,4
4734,4735,1907,2175,20,2175,20,149,31,6,20,5,4
4735,4736,2175,403,149,118,20,2,31,6,118,108,4
4736,4737,688,146,5,22,17,18,90,45,5,108,4
4737,4738,118,568,5,108,22,118,108,5,5,18,4
4738,4739,17,403,20,20,20,6,20,6,6,10,4
4739,4740,6,403,20,20,6,90,10,6,2,2,4
4740,4741,2,104,3,1795,2,1795,136,104,2,3021,4
4741,4742,1795,1795,2,1420,3021,3004,2,2,3,31,4
4742,4743,59,59,2,15,72,15,85,69,2269,2269,4
4743,4744,2269,80,6,2,2590,3,85,52,31,3,4
4744,4745,2470,2,130,6,3,22,2470,45,18,17,4
4745,4746,3,107,53,15,2470,5,643,643,20,3,4
4746,4747,2,6,10,2,139,112,15,3,2,2,4
4747,4748,3,31,59,31,59,3,136,59,5,5,4
4748,4749,2,2274,2274,2274,2,104,1945,3,1945,1945,4
4749,4750,104,3170,2,3170,247,128,15,261,261,174,4
4750,4751,2,1945,59,3,59,59,59,345,533,59,4
4751,4752,251,59,3,2,3,4,2,15,2,3,4
4752,4753,6,21,4,10,3,72,15,2,36,3,4
4753,4754,92,36,157,3,3,87,203,3,344,87,4
4754,4755,3,36,36,157,92,36,85,85,217,36,4
4755,4756,105,3,2,60,60,60,60,39,39,80,4
4756,4757,67,67,15,72,15,52,15,5,15,107,4
4757,4758,15,571,754,571,754,5,571,754,571,20,4
4758,4759,23,37,23,9,6,22,10,31,9,2,4
4759,4760,3,80,72,15,108,90,118,2,390,90,4
4760,4761,22,5,108,15,217,17,5,52,108,90,4
4761,4762,107,45,102,22,18,118,90,20,3,52,4
4762,4763,2,2981,3003,2981,3003,31,2,175,31,296,4
4763,4764,524,52,283,175,296,369,3,9,23,37,4
4764,4765,23,2,119,571,3,349,754,349,349,754,4
4765,4766,349,349,349,2,3,571,571,571,4266,754,4
4766,4767,22,5,3,571,31,571,22,571,3,571,4
4767,4768,571,20,571,3,107,754,571,643,3,9,4
4768,4769,2,846,2,846,213,3,9,2,37,23,4
4769,4770,23,2,1806,1806,52,2139,369,119,119,3,4
4770,4771,213,9,2,2,2,2,36,3,36,3,4
4771,4772,157,92,2275,261,112,2275,67,2275,300,552,4
4772,4773,1050,300,408,31,300,552,408,843,843,300,4
4773,4774,408,300,300,843,408,2,105,300,408,300,4
4774,4775,843,85,23,37,15,3,3,3,445,293,4
4775,4776,445,478,445,293,445,544,445,445,80,1562,4
4776,4777,4188,1562,1562,1562,1562,52,4187,288,127,127,4
4777,4778,127,2371,72,15,15,37,23,23,23,6,4
4778,4779,3,2,85,139,15,112,15,52,52,2,4
4779,4780,22,1676,1676,5,22,45,18,107,15,3,4
4780,4781,17,15,20,3257,2,526,526,526,2,52,4
4781,4782,526,526,526,31,2,175,277,175,283,52,4
4782,4783,296,85,497,6,10,369,3,119,2,175,4
4783,4784,2,175,524,296,175,2,296,175,2220,2220,4
4784,4785,2220,119,119,119,60,60,60,60,39,39,4
4785,4786,254,39,39,80,67,67,72,15,582,37,4
4786,4787,23,23,67,217,15,52,535,15,80,15,4
4787,4788,80,4224,31,3,37,23,150,0,0,0,4
4788,4789,60,60,266,39,39,69,163,69,67,67,5
4789,4790,72,15,209,582,535,23,37,23,80,85,5
4790,4791,52,37,23,37,23,23,39,39,69,69,5
4791,4792,163,69,69,163,39,69,163,39,39,81,5
4792,4793,164,315,164,167,183,161,161,167,61,81,5
4793,4794,43,39,39,67,209,3,2,15,72,15,5
4794,4795,37,23,4,2,15,15,15,15,15,2,5
4795,4796,21,27,909,30,6,3,10,33,9,80,5
4796,4797,85,52,9,9,23,37,23,9,6,9,5
4797,4798,9,60,60,266,69,163,69,39,39,67,5
4798,4799,69,69,163,15,72,3,2,15,15,573,5
4799,4800,573,209,3,2,2,37,23,23,573,573,5
4800,4801,2,6,3,2,9,80,85,52,9,9,5
4801,4802,23,37,23,9,9,39,39,39,67,2429,5
4802,4803,13,38,38,72,15,38,19,13,1,38,5
4803,4804,15,13,38,19,13,1,37,23,23,23,5
4804,4805,38,19,13,19,38,7,19,38,13,1,5
4805,4806,13,38,7,1,13,1,13,405,1,1,5
4806,4807,15,139,112,1,1,1,1,1,1,1,5
4807,4808,15,1,1,9,19,3,15,13,1,2,5
4808,4809,1256,701,230,119,1681,1256,1256,1256,1256,1,5
4809,4810,45,1256,18,17,1256,5,1,80,1,1,5
4810,4811,1,1,1,1,85,6,9,3,2,1,5
4811,4812,1,1,2,1053,282,395,583,281,861,3143,5
4812,4813,230,3112,282,3143,307,230,563,1202,3148,395,5
4813,4814,217,282,1053,563,3112,282,15,563,1,1,5
4814,4815,1,52,675,1,1,1,583,282,19,1,5
4815,4816,19,38,13,1,1,2,6,10,3,2,5
4816,4817,2,4581,4539,207,790,502,3191,3,502,207,5
4817,4818,672,604,790,3,696,207,3,696,3191,3,5
4818,4819,207,577,545,577,499,499,545,577,545,499,5
4819,4820,742,577,545,742,499,499,545,577,742,545,5
4820,4821,577,499,77,2,25,25,25,25,25,25,5
4821,4822,77,672,496,579,10,213,3,2,6,3,5
4822,4823,1805,2,1805,1,19,38,14,13,1,13,5
4823,4824,1,1,1,1805,1805,1,1,1,1,2,5
4824,4825,1482,1482,1482,1482,1482,1482,1,1,1,1,5
4825,4826,3,9,2,1,1,19,13,1,1,1,5
4826,4827,6,1,13,152,7,1,19,3,38,7,5
4827,4828,13,19,152,13,38,1,13,13,14,38,5
4828,4829,19,1,13,19,7,1,6,9,15,37,5
4829,4830,23,23,23,23,23,23,23,23,23,23,5
4830,4831,3,2,19,13,38,19,13,8,1,13,5
4831,4832,13,19,1,13,13,19,13,1,13,19,5
4832,4833,38,14,14,13,1,13,7,13,1,19,5
4833,4834,152,13,630,725,199,630,725,947,630,199,5
4834,4835,630,725,947,725,199,947,725,947,725,947,5
4835,4836,4509,1666,2,2,1492,1492,947,725,630,947,5
4836,4837,199,630,725,183,161,81,315,164,167,161,5
4837,4838,167,164,183,81,43,9,19,6,13,38,5
4838,4839,152,19,7,1,13,725,199,725,947,7,5
4839,4840,13,38,152,13,1,13,13,13,19,13,5
4840,4841,1,13,19,38,15,19,38,13,1,14,5
4841,4842,13,19,38,152,13,1,13,13,19,11,5
4842,4843,1,13,13,19,13,1,13,14,19,38,5
4843,4844,1,19,13,14,13,1,13,1,1,1,5
